letter,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Ain,0.09378328919410706,0.6152897477149963,1.1880797501362395e-06,0.1621045619249344,0.4912048280239105,0.031025094911456108,0.28932616114616394,0.45317354798316956,0.037930719554424286,0.38102319836616516,0.47121015191078186,0.06822217255830765,0.4558072090148926,0.49868243932724,0.10187138617038727,0.3770509660243988,0.4639870226383209,-0.1675831526517868,0.5472966432571411,0.4488667845726013,-0.1869770735502243,0.6525916457176208,0.4416211247444153,-0.20975157618522644,0.7457603812217712,0.4413393437862396,-0.23002485930919647,0.38703691959381104,0.5476303696632385,-0.14758962392807007,0.5756796598434448,0.5147898197174072,-0.14713363349437714,0.6934540271759033,0.5023790001869202,-0.1562572568655014,0.7889519929885864,0.4977246820926666,-0.18070796132087708,0.3829750716686249,0.6200520992279053,-0.10014619678258896,0.45662635564804077,0.569327712059021,-0.012262680567800999,0.37220504879951477,0.5577743649482727,0.04963349923491478,0.31742775440216064,0.5607230067253113,0.06377475708723068,0.3762470781803131,0.6779698133468628,-0.05144403874874115,0.390405535697937,0.6186133623123169,0.04186645895242691,0.33263376355171204,0.6077311635017395,0.09912654012441635,0.2938191890716553,0.6123415231704712,0.12331744283437729
Ain,-0.03059712052345276,0.5979870557785034,2.054357310043997e-06,0.05260375142097473,0.5268678069114685,0.11495897173881531,0.1918681263923645,0.5033746361732483,0.12003323435783386,0.32549989223480225,0.511197566986084,0.11631884425878525,0.4184693992137909,0.5331268906593323,0.11235024780035019,0.27860909700393677,0.4800448715686798,-0.07556173950433731,0.5060228109359741,0.4833112955093384,-0.09590410441160202,0.6458175182342529,0.4858627915382385,-0.11452604830265045,0.7597569823265076,0.4887354373931885,-0.13225029408931732,0.3080729842185974,0.5286812782287598,-0.12570257484912872,0.5628278255462646,0.5243234038352966,-0.15798069536685944,0.7257057428359985,0.5237321853637695,-0.18959486484527588,0.8468883633613586,0.5243241190910339,-0.22030586004257202,0.3116864860057831,0.5816039443016052,-0.14033858478069305,0.430370956659317,0.5986859202384949,-0.06854689121246338,0.3377854526042938,0.6023188233375549,0.02239409275352955,0.26810890436172485,0.5988859534263611,0.06398776918649673,0.3048725724220276,0.6311211585998535,-0.14895746111869812,0.3709014356136322,0.6376321911811829,-0.04699556529521942,0.29228508472442627,0.641918420791626,0.05097118392586708,0.23828762769699097,0.6396021246910095,0.11009300500154495
Ain,0.1888192743062973,0.5724107027053833,1.5218477074085968e-06,0.21255841851234436,0.4741448163986206,0.00983520969748497,0.3081802427768707,0.42406976222991943,-0.009617961943149567,0.41676709055900574,0.4264437258243561,-0.027414929121732712,0.490742564201355,0.44821205735206604,-0.04622969031333923,0.37084850668907166,0.4061342179775238,-0.09379636496305466,0.5399457216262817,0.39624467492103577,-0.12732593715190887,0.6392215490341187,0.3907414376735687,-0.14210665225982666,0.7156275510787964,0.39085885882377625,-0.14866295456886292,0.3980320990085602,0.4668418765068054,-0.10990659147500992,0.5855308175086975,0.4506784677505493,-0.14323794841766357,0.6986726522445679,0.4460716247558594,-0.15098412334918976,0.78199303150177,0.4477136731147766,-0.15368470549583435,0.41453787684440613,0.5346734523773193,-0.11376121640205383,0.5387052297592163,0.538214385509491,-0.1223813146352768,0.49480506777763367,0.539149284362793,-0.0838770866394043,0.44005557894706726,0.5422736406326294,-0.05261465907096863,0.4164890944957733,0.5988473892211914,-0.11697444319725037,0.5093389749526978,0.5938184261322021,-0.10723263770341873,0.4713704586029053,0.5939232110977173,-0.062018655240535736,0.4259452223777771,0.598106324672699,-0.023793933913111687
Ain,0.08432894945144653,0.45067065954208374,1.312303879785759e-06,0.14848145842552185,0.34128522872924805,-0.0019444093341007829,0.27657127380371094,0.30853867530822754,-0.020439857617020607,0.38826924562454224,0.34634244441986084,-0.03359857574105263,0.45279571413993835,0.38800323009490967,-0.05008278042078018,0.3691389262676239,0.33638739585876465,-0.11416804045438766,0.5561691522598267,0.31345659494400024,-0.15361616015434265,0.6675130724906921,0.312721848487854,-0.17611783742904663,0.7532583475112915,0.3214547634124756,-0.18874643743038177,0.37650805711746216,0.42125922441482544,-0.12216807156801224,0.5728912949562073,0.39074137806892395,-0.1562037467956543,0.6903481483459473,0.37935706973075867,-0.17015770077705383,0.776982307434082,0.38336271047592163,-0.1788245141506195,0.3591706156730652,0.5047985911369324,-0.1175733432173729,0.48926588892936707,0.4787473976612091,-0.12927232682704926,0.4345288872718811,0.45291727781295776,-0.09547628462314606,0.3671113848686218,0.45089074969291687,-0.0670376718044281,0.3227490186691284,0.5706331729888916,-0.11228932440280914,0.40515097975730896,0.5250963568687439,-0.11410608887672424,0.366395503282547,0.5022196173667908,-0.07495980709791183,0.3201487958431244,0.5085462927818298,-0.0388578437268734
Ain,0.9367523789405823,0.7137686014175415,5.940430582995759e-07,0.9447176456451416,0.516983687877655,-0.06414973735809326,0.8077508807182312,0.4028575122356415,-0.09740827977657318,0.6682486534118652,0.37974974513053894,-0.12170074880123138,0.5594923496246338,0.40379053354263306,-0.1441686451435089,0.618091881275177,0.3875448703765869,-0.1224459856748581,0.3852185904979706,0.3493555188179016,-0.16395337879657745,0.25602132081985474,0.3458869755268097,-0.19116942584514618,0.13844144344329834,0.341342955827713,-0.21072140336036682,0.5667362213134766,0.4960525929927826,-0.11975124478340149,0.33761659264564514,0.4678252339363098,-0.1620800495147705,0.17571818828582764,0.4409281611442566,-0.19320164620876312,0.040219664573669434,0.42823243141174316,-0.2181164175271988,0.5589388012886047,0.611035943031311,-0.11690283566713333,0.5429916381835938,0.5836560130119324,-0.17409922182559967,0.7035197019577026,0.5860915780067444,-0.19888576865196228,0.814000129699707,0.5878578424453735,-0.2037738859653473,0.5784271359443665,0.7073596715927124,-0.11745765805244446,0.6332534551620483,0.6671470403671265,-0.17112426459789276,0.7638185620307922,0.6504641175270081,-0.18395696580410004,0.8601685762405396,0.640342116355896,-0.18369132280349731
Ain,0.09322836995124817,0.8070538640022278,8.950673873187043e-07,0.1139790415763855,0.6628596782684326,0.05070113018155098,0.2551511526107788,0.5943577289581299,0.08737783133983612,0.388998419046402,0.5993571281433105,0.1281997561454773,0.4621354639530182,0.6326412558555603,0.17603150010108948,0.37632858753204346,0.6093556880950928,-0.02684093452990055,0.5763016939163208,0.5747548937797546,-0.03972892090678215,0.686893105506897,0.5605233311653137,-0.044273171573877335,0.7737524509429932,0.5570200681686401,-0.04268694669008255,0.42895564436912537,0.6909322738647461,-0.02652825601398945,0.6525150537490845,0.6396837830543518,-0.029667256399989128,0.7728760242462158,0.6070799827575684,-0.015100313350558281,0.8645475506782532,0.5886068940162659,-0.001361408969387412,0.4491492509841919,0.7653388977050781,-0.012636980041861534,0.6336517930030823,0.7145793437957764,0.01817767508327961,0.581099808216095,0.6808143854141235,0.08384378999471664,0.5179282426834106,0.6742976307868958,0.1342787742614746,0.4405437707901001,0.8288193345069885,0.003725005080923438,0.5303915739059448,0.7775452733039856,0.04538342356681824,0.494168221950531,0.7410064935684204,0.09839438647031784,0.45502975583076477,0.7354785203933716,0.14409492909908295
Ain,0.889336347579956,0.44682133197784424,8.4043176684645e-07,0.83315110206604,0.35545772314071655,0.004235130734741688,0.6800983548164368,0.319775253534317,0.002511807484552264,0.5361117124557495,0.33753612637519836,0.005427006632089615,0.45270735025405884,0.36763662099838257,0.0072839874774217606,0.6103982329368591,0.3082921504974365,-0.07579963654279709,0.40081435441970825,0.3171669840812683,-0.08421579003334045,0.28903496265411377,0.3285956084728241,-0.07977083325386047,0.20062729716300964,0.33900079131126404,-0.07475034892559052,0.5720937252044678,0.3712734282016754,-0.07476228475570679,0.3581027090549469,0.37371373176574707,-0.08725977689027786,0.2300073802471161,0.37311655282974243,-0.08861381560564041,0.14704856276512146,0.3798406422138214,-0.08667540550231934,0.56484055519104,0.43313223123550415,-0.0625259280204773,0.48669442534446716,0.42641323804855347,-0.05180583521723747,0.5529640913009644,0.4182213246822357,-0.03307246044278145,0.607570469379425,0.4154411554336548,-0.01642775349318981,0.5702276229858398,0.4864145517349243,-0.04937523230910301,0.5413090586662292,0.4619003236293793,-0.02402365207672119,0.5945863127708435,0.4576234817504883,0.0014943770365789533,0.6348991990089417,0.4529247283935547,0.02189807966351509
Ain,0.11420291662216187,0.43595629930496216,1.4868688822389231e-06,0.25410911440849304,0.34313130378723145,-0.005380405578762293,0.40715792775154114,0.33192816376686096,-0.03942972049117088,0.5272235870361328,0.3774053156375885,-0.07007592171430588,0.5900254845619202,0.4328753352165222,-0.10268379002809525,0.4700222313404083,0.33797788619995117,-0.14687089622020721,0.7119908928871155,0.3642645478248596,-0.21334724128246307,0.8552267551422119,0.37706175446510315,-0.2478073388338089,0.962860643863678,0.38914865255355835,-0.26588743925094604,0.4592348337173462,0.4300529956817627,-0.16118164360523224,0.7090640068054199,0.4599277079105377,-0.2102590948343277,0.8594522476196289,0.48067569732666016,-0.22422342002391815,0.9686529636383057,0.49739333987236023,-0.2327718585729599,0.4236096143722534,0.5226365923881531,-0.16329509019851685,0.5947964191436768,0.527335524559021,-0.18455789983272552,0.5480139255523682,0.5032679438591003,-0.14440809190273285,0.47627338767051697,0.4848916828632355,-0.11003418266773224,0.37634557485580444,0.5965389609336853,-0.16624484956264496,0.4762011468410492,0.5668612718582153,-0.16973033547401428,0.4450492560863495,0.5396935343742371,-0.12733358144760132,0.3957003653049469,0.5317730903625488,-0.08794265240430832
Ain,0.19519773125648499,0.5239995121955872,5.216174940869678e-07,0.2668011486530304,0.4314185380935669,0.03593819588422775,0.3962413966655731,0.4206341803073883,0.052759312093257904,0.48280078172683716,0.45395830273628235,0.06731831282377243,0.525492250919342,0.4966358244419098,0.08284296840429306,0.47478440403938293,0.4228067100048065,0.0011919935932382941,0.6183731555938721,0.4134310483932495,0.009385345503687859,0.6951574087142944,0.4095146358013153,0.01502316165715456,0.7539737820625305,0.41363561153411865,0.017375299707055092,0.4919990301132202,0.4936961829662323,-0.011370050720870495,0.6422364711761475,0.47104406356811523,0.009948750026524067,0.7188317179679871,0.458896666765213,0.021604271605610847,0.7765476703643799,0.45477771759033203,0.02370920032262802,0.4846412241458893,0.5600109696388245,-0.016628937795758247,0.6117793321609497,0.5450519323348999,0.008425947278738022,0.5606343746185303,0.5237822532653809,0.03426026552915573,0.4967308044433594,0.5162174105644226,0.04771348088979721,0.45861536264419556,0.6153426170349121,-0.019616689532995224,0.5046764016151428,0.5799206495285034,-0.0025824522599577904,0.46787357330322266,0.5579141974449158,0.016784420236945152,0.4310152530670166,0.5571876168251038,0.03148101642727852
Ain,0.17367082834243774,0.5993857979774475,1.85628050530795e-06,0.2707436680793762,0.5051817893981934,0.05732305720448494,0.39880669116973877,0.4724983870983124,0.05210775136947632,0.5063720345497131,0.4913853704929352,0.03390670567750931,0.5830304622650146,0.523381769657135,0.015804477035999298,0.4747908115386963,0.4353867769241333,-0.026276562362909317,0.6620919108390808,0.4603140354156494,-0.03955746814608574,0.7624956369400024,0.4762599468231201,-0.04010207578539848,0.8451037406921387,0.48524609208106995,-0.041827492415905,0.4871513247489929,0.4876304268836975,-0.07433603703975677,0.6890934705734253,0.5226850509643555,-0.10615077614784241,0.8124673962593079,0.5488371849060059,-0.12614361941814423,0.9065710306167603,0.5707287788391113,-0.13977932929992676,0.4761464595794678,0.5534724593162537,-0.10673509538173676,0.5539218187332153,0.6253149509429932,-0.10166902095079422,0.4903927147388458,0.6286048293113708,-0.06697995215654373,0.44172894954681396,0.6132857799530029,-0.04545041173696518,0.45043912529945374,0.6197115182876587,-0.13680684566497803,0.49400678277015686,0.6706790328025818,-0.10798930376768112,0.43919408321380615,0.672081470489502,-0.061677511781454086,0.3965947926044464,0.6535505056381226,-0.029351310804486275
Ain,0.15633592009544373,0.6317245960235596,2.137092906195903e-06,0.21105879545211792,0.5296974778175354,-0.004319620784372091,0.3300800919532776,0.4793022871017456,-0.05050673708319664,0.4583170711994171,0.4940989911556244,-0.07852684706449509,0.5506195425987244,0.5160114765167236,-0.10740654915571213,0.3353148400783539,0.46214160323143005,-0.23835371434688568,0.5394532680511475,0.47363394498825073,-0.31307491660118103,0.6686872839927673,0.485066294670105,-0.35861656069755554,0.7661155462265015,0.4956640899181366,-0.3853408396244049,0.3287421762943268,0.5405319929122925,-0.24369528889656067,0.5759463310241699,0.5402276515960693,-0.301423579454422,0.7151565551757812,0.5464844703674316,-0.30688709020614624,0.8039053678512573,0.5553213357925415,-0.3144809901714325,0.3409442603588104,0.6123061776161194,-0.22891865670681,0.5703586339950562,0.6066911220550537,-0.2287389189004898,0.5781190991401672,0.5882479548454285,-0.1659986972808838,0.5400129556655884,0.5793958902359009,-0.1288629174232483,0.35655373334884644,0.673865795135498,-0.21425290405750275,0.5320004224777222,0.6539779901504517,-0.19379682838916779,0.537865400314331,0.6355127692222595,-0.13498444855213165,0.5155120491981506,0.6305139064788818,-0.09238539636135101
Ain,0.948183000087738,0.7473079562187195,-1.7545756847425764e-08,0.9007444381713867,0.6344134211540222,-0.003056570887565613,0.7884191870689392,0.5667518973350525,-0.05608062446117401,0.6582570672035217,0.5658490061759949,-0.10738926380872726,0.5645884275436401,0.586307942867279,-0.16827046871185303,0.7811763882637024,0.5239959955215454,-0.1840984970331192,0.5732293128967285,0.5119406580924988,-0.2481164187192917,0.4565419852733612,0.5145968794822693,-0.28743353486061096,0.3594343364238739,0.5153388381004333,-0.31778544187545776,0.7897382974624634,0.6058600544929504,-0.21567870676517487,0.5526831150054932,0.5859603881835938,-0.2839266359806061,0.41072946786880493,0.5762657523155212,-0.31481802463531494,0.30360931158065796,0.5756556391716003,-0.3477877676486969,0.7836650609970093,0.6926935911178589,-0.2317320555448532,0.5836006999015808,0.6833084225654602,-0.2662633955478668,0.6388375759124756,0.6899471879005432,-0.23135632276535034,0.7052253484725952,0.6863281726837158,-0.21446922421455383,0.7714422941207886,0.7663409113883972,-0.24632762372493744,0.6225325465202332,0.7503258585929871,-0.26555413007736206,0.6698549389839172,0.7547811269760132,-0.2282232642173767,0.7310750484466553,0.7494368553161621,-0.2041148543357849
